Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
Interview with Jean Baptiste Lopez. EURONAVAL 2018,https://www.youtube.com/watch?v=t2zkOO95w2w,0.003299,0.003932,0.366204,0.333333,0.000538,0.110416,2018-10-24 11:59:15,37,0.0065,2.0000,0.0065,308,2,0,0,2,616
C295W - paratrooping in Argentina,https://www.youtube.com/watch?v=x3RmTN5aur4,0.003742,0.003837,0.140502,0.477273,0.002864,0.860645,2015-12-07 15:30:48,35,0.0064,21.0000,0.0064,3306,21,0,0,21,69426
11. How to build an A400M - Winging it,https://www.youtube.com/watch?v=se-XsRFndY8,0.003851,0.003807,0.122068,0.481481,0.004923,1.508475,2018-12-10 10:45:13,71,0.0063,26.0000,0.0063,4137,26,0,0,26,107562
New Innovative Services from Airbus Satellite Imagery,https://www.youtube.com/watch?v=uL_MpdGlcjc,0.003678,0.003616,0.128755,0.480239,0.004565,1.415702,2018-05-09 09:49:35,126,0.0057,24.0000,0.0062,4187,24,0,2,26,108862
Interview Maylis Darricau - Survey Copter Sales Manager,https://www.youtube.com/watch?v=cu3bq0fr7cE,0.003176,0.003753,0.346574,0.375000,0.000837,0.202885,2019-11-27 10:29:36,93,0.0062,3.0000,0.0062,485,3,0,0,3,1455
Zephyr - High Altitude Pseudo Satellite (HAPS),https://www.youtube.com/watch?v=LKdZZREgwOI,0.008793,0.003595,0.026929,0.497683,0.026374,8.487822,2015-06-12 18:47:38,93,0.0057,195.0000,0.0062,34114,195,0,16,211,7198054
STYRIS® - Airbus Masters Maritime Safety and Security,https://www.youtube.com/watch?v=lK7GqrUTGeY,0.003570,0.003638,0.144977,0.476337,0.004194,1.302946,2019-04-09 10:24:55,73,0.0059,20.0000,0.0061,3417,20,0,1,21,71757
Airbus Foundation Discovery Space How to communicate on the moon,https://www.youtube.com/watch?v=qgIGzKGdNMo,0.004679,0.003624,0.069111,0.491676,0.010471,3.358845,2018-05-06 09:52:50,90,0.0058,58.0000,0.0061,9944,58,0,3,61,606584
ATV “Georges Lemaître” successfully launched with Ariane 5,https://www.youtube.com/watch?v=DWK1Ftq9GmU,0.003238,0.003672,0.259930,0.437500,0.000922,0.265417,2014-07-30 08:59:44,297,0.0061,7.0000,0.0061,1151,7,0,0,7,8057
"Interview to Pablo Molina, Head of Military Aircraft  sales for Airbus defence and Space in Canada",https://www.youtube.com/watch?v=caX7IjtebiI,0.003148,0.003669,0.321888,0.400000,0.000687,0.181175,2016-06-28 14:08:58,72,0.0061,4.0000,0.0061,659,4,0,0,4,2636
360 degree video of sounding rocket's Maxus 9 launch,https://www.youtube.com/watch?v=FdrXvSscTp8,0.016622,0.003525,0.013526,0.499093,0.074380,24.644348,2017-07-17 09:17:51,171,0.0056,451.0000,0.0060,80182,451,0,32,483,38727906
A400M completes grass runway certification tests,https://www.youtube.com/watch?v=QNz4gcf76jE,0.012020,0.003595,0.018407,0.498464,0.041157,13.640535,2015-11-03 14:12:06,334,0.0059,311.0000,0.0060,52862,311,0,7,318,16810116
JUICE - Exploring Jupiter’s icy Moons,https://www.youtube.com/watch?v=qOrGvlBq6zI,0.011666,0.003543,0.019386,0.498440,0.040162,13.327116,2015-12-14 10:33:19,94,0.0057,292.0000,0.0060,51103,292,0,15,307,15688621
Airbus Achieves Automatic Air-to-Air Refuelling Contact,https://www.youtube.com/watch?v=xPmdD3qeUsA,0.007228,0.003425,0.034900,0.496673,0.022874,7.767395,2017-05-09 11:23:48,93,0.0055,141.0000,0.0059,25807,141,0,10,151,3896857
The Peruvian Earth Observation satellite,https://www.youtube.com/watch?v=1_-aT7Bt6rE,0.003462,0.003117,0.125311,0.481403,0.003723,1.246719,2014-04-25 12:27:09,103,0.0045,25.0000,0.0058,5526,25,0,7,32,176832
Airbus Foundation Discovery Space: Launching into space,https://www.youtube.com/watch?v=mQlXpsczN4I,0.004509,0.003474,0.071881,0.491071,0.009789,3.354457,2018-08-14 13:53:47,92,0.0057,55.0000,0.0057,9595,55,0,0,55,527725
Airbus delivers first C295 to India,https://www.youtube.com/watch?v=ufflJVd5oqI,0.002871,0.003511,0.346574,0.250000,0.001017,0.178955,2023-10-04 11:13:37,66,0.0057,1.0000,0.0057,176,1,0,0,1,176
C295W - The Tactical Workhorse,https://www.youtube.com/watch?v=qrPhpJcgHiQ,0.003503,0.003435,0.136326,0.478261,0.003138,1.057205,2016-06-01 13:45:58,40,0.0057,22.0000,0.0057,3874,22,0,0,22,85228
Farmstar - Agriculture de précision,https://www.youtube.com/watch?v=Jd_nK-Vd0iw,0.003380,0.003395,0.149787,0.475000,0.003579,1.214596,2018-10-19 14:34:59,191,0.0056,19.0000,0.0056,3394,19,0,0,19,64486
The world record go-getters - Zephyr Solar powered UAS,https://www.youtube.com/watch?v=mXL7bHS2SAw,0.010352,0.003236,0.023813,0.498073,0.076764,27.512038,2021-12-15 13:29:48,200,0.0050,227.0000,0.0056,45158,227,0,24,251,11334658
Airbus Foundation Discovery Space: How to fly in space?,https://www.youtube.com/watch?v=gdCmhx1A3Cc,0.003910,0.003265,0.093937,0.487249,0.006756,2.414419,2018-05-06 09:44:47,95,0.0053,38.0000,0.0055,7148,38,0,1,39,278772
Securing the Factory of the Future by Airbus CyberSecurity,https://www.youtube.com/watch?v=JEI-mgXjTgE,0.003996,0.003210,0.088992,0.488281,0.011709,4.202355,2021-03-10 09:52:08,154,0.0051,41.0000,0.0054,8075,41,0,3,44,355300
WorldDEM,https://www.youtube.com/watch?v=UIG403N2ShM,0.003102,0.003157,0.173287,0.468918,0.002085,0.728106,2015-04-15 05:56:53,99,0.0051,15.0000,0.0054,2969,15,0,1,16,47504
Engineer at Airbus Secure Communications,https://www.youtube.com/watch?v=sqB9X0I11kc,0.002972,0.003262,0.230259,0.450000,0.002026,0.679232,2019-09-11 11:00:35,66,0.0054,9.0000,0.0054,1676,9,0,0,9,15084
First Royal Air Force A400M makes its maiden flight,https://www.youtube.com/watch?v=KS40pEZqTes,0.003099,0.003246,0.188504,0.464286,0.001659,0.573774,2014-11-24 12:31:59,64,0.0054,13.0000,0.0054,2421,13,0,0,13,31473
Best of C295W in its Latin American Tour!,https://www.youtube.com/watch?v=zFvlnGSgmKg,0.020705,0.003141,0.011798,0.499235,0.074347,27.664931,2015-12-22 07:16:37,280,0.0050,531.0000,0.0054,105864,531,0,37,568,60130752
Eurofighter pilot highlights the brand new radar system,https://www.youtube.com/watch?v=TUs2-KeaCP4,0.003460,0.003125,0.122068,0.481673,0.003334,1.200877,2014-07-18 11:06:01,102,0.0050,26.0000,0.0054,5222,26,0,2,28,146216
CAPA-X: SURVEY Copter's new light tactical UAS,https://www.youtube.com/watch?v=_Vlw863KUNE,0.004014,0.003257,0.087470,0.488434,0.018749,6.850941,2023-03-28 12:53:59,164,0.0052,42.0000,0.0053,8039,42,0,1,43,345677
First A400M for German Air Force runs its engines for the first time,https://www.youtube.com/watch?v=_-Ot42O3CK8,0.005515,0.003049,0.052266,0.494401,0.011110,4.128499,2014-09-29 13:11:24,49,0.0048,84.0000,0.0053,17651,84,0,10,94,1659194
A400M Automatic Low Level Flight,https://www.youtube.com/watch?v=nvBMS9Mc9xQ,0.005350,0.003123,0.053740,0.494086,0.019914,7.411741,2020-05-26 11:38:57,44,0.0049,81.0000,0.0053,16376,81,0,6,87,1424712
ASTRA 5B,https://www.youtube.com/watch?v=G3dKRzdsDyQ,0.002815,0.003207,0.298627,0.416667,0.000672,0.211092,2014-03-26 10:36:04,117,0.0053,5.0000,0.0053,942,5,0,0,5,4710
C295 ISR,https://www.youtube.com/watch?v=WdSNLXmhDFU,0.004952,0.002991,0.061364,0.493060,0.010739,4.041923,2016-07-04 06:22:29,34,0.0046,68.0000,0.0052,14679,68,0,9,77,1130283
Interview of Nicolas Jaunard - OneAtlas Marketing Manager,https://www.youtube.com/watch?v=3kKY_RHSPpE,0.002651,0.003183,0.346574,0.250000,0.000418,0.079899,2019-11-27 10:30:02,58,0.0052,1.0000,0.0052,191,1,0,0,1,191
ATV - the story of success,https://www.youtube.com/watch?v=9_v3BhGFWkg,0.002599,0.003018,0.346574,0.375000,0.000461,0.138559,2014-07-29 10:41:53,41,0.0050,3.0000,0.0050,601,3,0,0,3,1803
Service de réponse à incident par Airbus Defence and Space,https://www.youtube.com/watch?v=n8M1RpeJD0U,0.002084,0.002502,0.366204,0.334158,0.000534,0.161725,2016-03-10 20:24:58,199,0.0033,2.0000,0.0050,606,2,0,1,3,1818
"Interview with Ed Strongman, Chief Test Pilot Military.",https://www.youtube.com/watch?v=ophLexNuEKU,0.003685,0.002992,0.099542,0.486111,0.004205,1.652869,2014-09-24 12:23:52,147,0.0049,35.0000,0.0049,7075,35,0,0,35,247625
Eurofighter Typhoon,https://www.youtube.com/watch?v=q3I9cJv3yIk,0.005051,0.002958,0.057567,0.493366,0.010463,4.200527,2016-07-04 06:22:12,34,0.0049,74.0000,0.0049,15255,74,0,1,75,1144125
A400M makes Tom Cruise´s mission possible,https://www.youtube.com/watch?v=4w0u3Tl8MwU,0.016354,0.002902,0.015463,0.498787,0.050071,20.469235,2015-07-17 13:59:40,61,0.0047,384.0000,0.0049,81557,384,0,14,398,32459686
C295W North American Tour  - Prince Albert skydivers,https://www.youtube.com/watch?v=8SAL6QssTEI,0.002526,0.002931,0.346574,0.375000,0.000549,0.170303,2016-06-25 08:56:27,32,0.0048,3.0000,0.0048,620,3,0,0,3,1860
A400M refuels F/A-18 fighter for the first time,https://www.youtube.com/watch?v=1uvIVOOBEDU,0.002893,0.002833,0.173287,0.468901,0.001976,0.769301,2014-09-02 08:16:07,58,0.0045,15.0000,0.0048,3310,15,0,1,16,52960
SPOT 7 - high resolution Earth observation,https://www.youtube.com/watch?v=80uGRmK1pwY,0.005295,0.002872,0.053740,0.493902,0.009376,3.900846,2014-06-24 07:28:07,170,0.0047,81.0000,0.0047,17057,81,0,0,81,1381617
KazEOSat-1 - Kazakhstan's first Earth observation satellite,https://www.youtube.com/watch?v=PAtBrnFUT98,0.002479,0.002685,0.259930,0.437796,0.001015,0.381026,2014-04-22 13:32:33,180,0.0041,7.0000,0.0047,1690,7,0,1,8,13520
A400M performs successful air-to-air refuelling test with two F18,https://www.youtube.com/watch?v=FpAriW4GSXg,0.008128,0.002668,0.033949,0.496800,0.019475,8.399038,2015-02-18 09:13:22,53,0.0042,146.0000,0.0046,34718,146,0,14,160,5554880
Airbus Foundation Discovery Space: What experiments can you do on the moon?,https://www.youtube.com/watch?v=YcQ-rq9B4xo,0.003292,0.002741,0.119007,0.482225,0.004898,2.058404,2018-05-06 09:44:47,86,0.0044,27.0000,0.0046,6094,27,0,1,28,170632
Airbus Foundation Discovery Space: Waste management on the moon,https://www.youtube.com/watch?v=jmavqwQ0Suc,0.003707,0.002769,0.093937,0.487179,0.006587,2.815358,2018-05-06 09:44:47,93,0.0046,38.0000,0.0046,8335,38,0,0,38,316730
ALIACA,https://www.youtube.com/watch?v=wNierVRI92Q,0.002825,0.002680,0.166660,0.470588,0.003047,1.301330,2018-10-24 11:59:15,93,0.0044,16.0000,0.0044,3630,16,0,0,16,58080
Airbus Foundation Discovery Space: Traveling on the moon,https://www.youtube.com/watch?v=023KfH_5qsw,0.003850,0.002597,0.087470,0.488471,0.007600,3.399372,2018-05-06 09:44:47,85,0.0042,42.0000,0.0044,10064,42,0,2,44,442816
Deployable Communication Information System (DCIS),https://www.youtube.com/watch?v=cMgOOIjiFLc,0.003839,0.002611,0.087470,0.488423,0.004997,2.237849,2014-05-25 12:16:50,240,0.0043,42.0000,0.0044,9852,42,0,1,43,423636
Airbus Foundation Discovery Space: Powering the moon,https://www.youtube.com/watch?v=nI8JZwRyfuQ,0.004921,0.002587,0.060693,0.492888,0.011991,5.516211,2018-05-06 09:44:47,93,0.0042,69.0000,0.0043,16331,69,0,1,70,1143170
2. How to build an A400M - Integrating key structures,https://www.youtube.com/watch?v=SFefz9UOztI,0.003108,0.002529,0.125311,0.480769,0.004625,2.140452,2018-10-03 07:58:06,50,0.0042,25.0000,0.0042,6016,25,0,0,25,150400
Starling | Demonstration of the web interface,https://www.youtube.com/watch?v=Ca9u3ZWXMD4,0.002749,0.002453,0.160576,0.472338,0.002903,1.324739,2017-06-28 14:37:49,301,0.0039,17.0000,0.0042,4335,17,0,1,18,78030
Airbus Optical Constellation Complementarity,https://www.youtube.com/watch?v=m5YkMSLJ-qI,0.008167,0.002535,0.034134,0.496617,0.057416,27.557476,2022-11-24 09:50:46,44,0.0041,145.0000,0.0041,35757,145,0,3,148,5292036
EUTELSAT 3B,https://www.youtube.com/watch?v=c9xqrMWCJQ8,0.002351,0.002495,0.259930,0.437500,0.000909,0.386175,2014-05-28 09:19:05,166,0.0041,7.0000,0.0041,1699,7,0,0,7,11893
Xchange - The new way of managing advanced maritime satcoms,https://www.youtube.com/watch?v=RKh655oNaso,0.002182,0.002492,0.346574,0.375000,0.000458,0.166804,2014-06-26 13:20:31,137,0.0041,3.0000,0.0041,729,3,0,0,3,2187
First Royal Malaysian Air Force makes its maiden flight,https://www.youtube.com/watch?v=PX1y5DnSyps,0.005382,0.002415,0.055309,0.493721,0.009763,4.779278,2015-02-03 15:03:32,67,0.0039,78.0000,0.0040,19826,78,0,2,80,1586080
Airbus Foundation Discovery Space: Meteors on the moon,https://www.youtube.com/watch?v=oBNU1wH7CCs,0.003423,0.002411,0.103716,0.485353,0.005911,2.855891,2018-05-06 09:44:47,88,0.0039,33.0000,0.0040,8455,33,0,1,34,287470
A400M -  Flight test programme,https://www.youtube.com/watch?v=VJAaZhNyZTg,0.004310,0.002384,0.073870,0.490814,0.006258,3.065990,2014-03-14 09:04:43,122,0.0039,53.0000,0.0040,13719,53,0,2,55,754545
First German Air Force A400M makes its maiden flight,https://www.youtube.com/watch?v=5iNoCWfNerk,0.003385,0.002353,0.105955,0.484966,0.004108,1.995219,2014-10-14 18:26:04,70,0.0038,32.0000,0.0040,8500,32,0,2,34,289000
Airbus Defence and Space Selected for OneWeb Satellites Constellation,https://www.youtube.com/watch?v=ZjpopfVJf1c,0.005760,0.002331,0.052748,0.494203,0.011329,5.603719,2015-06-15 16:35:36,49,0.0037,83.0000,0.0040,22506,83,0,7,90,2025540
Remote Carrier demonstrator released and operated from flying A400M for the first time,https://www.youtube.com/watch?v=otf5piRkjF4,0.010804,0.002381,0.027268,0.497554,0.081290,40.620989,2022-12-12 14:09:09,110,0.0037,192.0000,0.0040,51969,192,0,15,207,10757583
A400M - first plane for Royal Air Force - engine tests and taxying,https://www.youtube.com/watch?v=HdsV9RivFeI,0.004910,0.002277,0.064983,0.492412,0.008325,4.124182,2014-08-11 11:01:09,56,0.0035,63.0000,0.0040,17835,63,0,8,71,1266285
Pléiades Neo Excellence: our most advanced optical constellation,https://www.youtube.com/watch?v=kxQ0d6ENdbs,0.002109,0.002469,0.346574,0.375000,0.001887,0.715330,2023-07-20 07:15:47,118,0.0040,3.0000,0.0040,758,3,0,0,3,2274
360 degree video: Fly Eurofighter Typhoon!,https://www.youtube.com/watch?v=w-Li8sgam1M,0.054955,0.002329,0.006047,0.499632,0.196347,100.961632,2018-01-18 09:51:51,112,0.0038,1167.0000,0.0039,309805,1167,0,37,1204,373005220
Airbus Foundation Discovery Space: Food on the moon,https://www.youtube.com/watch?v=qo7snWZj17Q,0.005440,0.002294,0.056413,0.493626,0.013849,7.040253,2018-05-06 09:44:47,92,0.0036,76.0000,0.0039,20843,76,0,5,81,1688283
Ariane 5 - 62 successful launches in a row,https://www.youtube.com/watch?v=BS8OvW8of0o,0.002163,0.002354,0.298627,0.416667,0.000705,0.302282,2014-10-17 08:13:50,293,0.0039,5.0000,0.0039,1287,5,0,0,5,6435
Cloud Services - Geospatial Data Management made easy,https://www.youtube.com/watch?v=TnC_genRmVw,0.002009,0.002326,0.366204,0.333333,0.000341,0.118344,2014-05-25 12:29:41,164,0.0038,2.0000,0.0038,521,2,0,0,2,1042
C295: Make in India,https://www.youtube.com/watch?v=1VVU20jDDeM,0.153545,0.002353,0.002548,0.499972,2.269576,1185.281914,2024-05-27 10:57:20,274,0.0036,3162.0000,0.0038,885994,3162,0,230,3392,3005291648
Airbus A400M Demonstrates Refuelling Contacts With Second A400M,https://www.youtube.com/watch?v=gDBVBZxsp5o,0.006212,0.002250,0.048738,0.494722,0.014007,7.295673,2016-11-14 13:52:15,39,0.0036,92.0000,0.0038,25523,92,0,5,97,2475731
Airbus Foundation Discovery Space: Radiation on the moon,https://www.youtube.com/watch?v=CjK8q7YZc6E,0.003627,0.002267,0.093937,0.487228,0.006756,3.493949,2018-05-06 09:44:47,97,0.0037,38.0000,0.0038,10344,38,0,1,39,403416
Airbus Foundation Discovery Space: Best place to live on the moon,https://www.youtube.com/watch?v=EjOgdBm1dqc,0.004977,0.002243,0.062052,0.492674,0.011653,6.192099,2018-05-06 09:44:47,99,0.0037,67.0000,0.0037,18332,67,0,1,68,1246576
Airbus Foundation Discovery Space: Building your home on the moon,https://www.youtube.com/watch?v=h5X3CTfShyE,0.004395,0.002146,0.074911,0.490727,0.010139,5.415389,2018-08-14 14:03:50,93,0.0034,52.0000,0.0037,15490,52,0,5,57,882930
Airbus Foundation Discovery Space: What materials to build your home on the moon?,https://www.youtube.com/watch?v=2QpGXe85S3I,0.003912,0.002199,0.084592,0.488929,0.007769,4.165784,2018-05-06 09:44:47,81,0.0036,44.0000,0.0036,12333,44,0,1,45,554985
WorldDEM Portal - Ordering Guide,https://www.youtube.com/watch?v=znSZ6XNrI6k,0.001876,0.002244,0.366204,0.333333,0.001639,0.613997,2023-12-11 15:19:19,231,0.0036,2.0000,0.0036,562,2,0,0,2,1124
Airbus Foundation Discovery Space: Air on the moon,https://www.youtube.com/watch?v=FB73PfJg1EQ,0.004872,0.002147,0.064221,0.492308,0.010978,6.137042,2018-05-06 09:44:47,91,0.0035,64.0000,0.0035,18169,64,0,0,64,1162816
"C295W in La Paz, Bolivia",https://www.youtube.com/watch?v=NFj10mRrS0c,0.003663,0.002071,0.092222,0.487500,0.005188,2.968083,2015-11-23 14:27:17,64,0.0034,39.0000,0.0034,11443,39,0,0,39,446277
Interview Chloé Maréchal - Secure Land Communication,https://www.youtube.com/watch?v=GcnmPnYVU1M,0.001740,0.002069,0.346574,0.250000,0.000418,0.123823,2019-11-27 10:29:29,63,0.0034,1.0000,0.0034,296,1,0,0,1,296
Tactical fixed wing multirole UAS for maximized operational capability and mission flexibility,https://www.youtube.com/watch?v=Jsw-VmNL-Ss,0.001836,0.002043,0.346574,0.375000,0.000465,0.207191,2014-09-04 13:34:30,244,0.0034,3.0000,0.0034,891,3,0,0,3,2673
C295W in Antarctica,https://www.youtube.com/watch?v=OPPNVUHLEpc,0.006602,0.001940,0.049570,0.494625,0.012732,7.616418,2015-11-30 10:11:36,42,0.0031,90.0000,0.0033,29312,90,0,7,97,2843264
NIRSpec,https://www.youtube.com/watch?v=jt-v465mgeg,0.001746,0.001923,0.346574,0.375000,0.000454,0.215010,2014-05-23 12:01:04,103,0.0032,3.0000,0.0032,947,3,0,0,3,2841
"Zephyr UAS - Eco-friendly, yet powerful",https://www.youtube.com/watch?v=lVDMDR5FhW0,0.004956,0.001806,0.070008,0.491551,0.007955,4.986418,2015-04-07 06:06:29,81,0.0028,57.0000,0.0031,20373,57,0,7,64,1303872
Airbus Foundation Discovery Space: Robots on the moon,https://www.youtube.com/watch?v=phY6pTL5mqw,0.003063,0.001881,0.119007,0.482199,0.004898,3.017348,2018-05-06 09:44:47,89,0.0030,27.0000,0.0031,8933,27,0,1,28,250124
What are UAS?,https://www.youtube.com/watch?v=6lHkWdFiyPI,0.012920,0.002215,0.026069,0.497572,0.382783,245.891138,2025-09-16 13:33:33,72,0.0031,203.0000,0.0031,66486,203,0,3,206,13696116
360 degree video: Live the Air to Air refuelling experience!,https://www.youtube.com/watch?v=AnU_kmxWReA,0.040997,0.001781,0.009787,0.499279,0.134647,91.604298,2019-07-19 13:17:24,185,0.0029,663.0000,0.0029,230971,663,0,15,678,156598338
Airbus Foundation Discovery Space: Water on the moon,https://www.youtube.com/watch?v=wHJ3F7eIxEM,0.004760,0.001704,0.074911,0.490718,0.009964,6.675127,2018-05-06 09:50:16,98,0.0026,52.0000,0.0029,19762,52,0,6,58,1146196
Airbus Foundation Discovery Space: Landing on the moon,https://www.youtube.com/watch?v=njyugx3iOoU,0.004119,0.001705,0.086004,0.488730,0.007938,5.395963,2018-05-06 09:44:47,97,0.0027,43.0000,0.0029,15975,43,0,3,46,734850
Interview Raphaël Blaize - Aviation Security Expert - Airport Security,https://www.youtube.com/watch?v=MfB87GbEwQk,0.001485,0.001751,0.346574,0.250000,0.000418,0.146830,2019-11-27 10:30:09,74,0.0028,1.0000,0.0028,351,1,0,0,1,351
Demo of Safe Command Respond by Chris Mordue,https://www.youtube.com/watch?v=sR-8RfM0BZQ,0.001436,0.001690,0.346574,0.250000,0.000418,0.152268,2019-11-27 10:29:50,116,0.0027,1.0000,0.0027,364,1,0,0,1,364
"C295 One single platform, many different roles",https://www.youtube.com/watch?v=HMq1_hJyhaA,0.004893,0.001603,0.072861,0.490957,0.007396,5.430231,2015-11-25 08:11:23,31,0.0026,54.0000,0.0027,20926,54,0,2,56,1171856
Behind the scenes -  Paramount Pictures and Airbus DS collaboration,https://www.youtube.com/watch?v=vS0BBLRyLrQ,0.011609,0.001545,0.033227,0.496738,0.019967,15.371024,2015-09-08 11:09:02,183,0.0025,150.0000,0.0026,60431,150,0,6,156,9427236
Interview of Joseph Bray - Public Safety Market Development Manager,https://www.youtube.com/watch?v=3HcDfoNwbj4,0.001349,0.001580,0.346574,0.250000,0.000418,0.163145,2019-11-27 10:29:40,78,0.0026,1.0000,0.0026,390,1,0,0,1,390
"Interview of Christophe Simon, A330MRTT Program Director, French MOD, DGA",https://www.youtube.com/watch?v=MPlkrs4uoCs,0.001408,0.001554,0.366204,0.333333,0.000374,0.195550,2015-06-17 15:20:35,95,0.0025,2.0000,0.0025,785,2,0,0,2,1570
Space exploration by Airbus Defence and Space,https://www.youtube.com/watch?v=n87xDPOzbsw,0.009701,0.001542,0.038627,0.496010,0.016357,12.795884,2015-11-27 11:31:23,181,0.0025,124.0000,0.0025,49283,124,0,1,125,6160375
Airbus Defence and Space - Communication Intelligence & Security,https://www.youtube.com/watch?v=xIUAECFbf6k,0.002076,0.001536,0.197304,0.461538,0.001441,1.054709,2014-02-07 15:38:37,102,0.0025,12.0000,0.0025,4756,12,0,0,12,57072
What does teaming have to do with bees? 🐝,https://www.youtube.com/watch?v=4_Y3wTL73sY,0.053669,0.020164,0.008897,0.499350,70.765946,57267.692025,2026-06-08 14:30:11,43,0.0024,742.0000,0.0025,306303,742,0,14,756,231565068
Service APT Check par Airbus Defence and Space,https://www.youtube.com/watch?v=d6i7g0Tctzo,0.001273,0.001469,0.346574,0.250000,0.000267,0.111019,2016-03-10 20:24:58,148,0.0024,1.0000,0.0024,416,1,0,0,1,416
C295: A day with the Senegalese Air Force,https://www.youtube.com/watch?v=Wfhh5DVuaY4,0.057128,0.001525,0.008897,0.499378,0.516276,434.954820,2024-05-23 10:01:02,545,0.0023,742.0000,0.0024,326884,742,0,33,775,253335100
TallyHo | Revista Aeronáutica | Vuelo Demostrativo Airbus C-295W,https://www.youtube.com/watch?v=dT_A2RWSYeQ,0.001384,0.001421,0.346574,0.375000,0.000519,0.334811,2015-11-26 00:52:32,147,0.0023,3.0000,0.0023,1290,3,0,0,3,3870
ESA Astronauts tour Nasa's Orion Spacecraft,https://www.youtube.com/watch?v=2VkMWJYcQ6s,0.001971,0.001417,0.207076,0.458333,0.001803,1.429562,2017-05-04 08:37:48,61,0.0023,11.0000,0.0023,4757,11,0,0,11,52327
APT Check service by Airbus Defence and Space,https://www.youtube.com/watch?v=jjJVGu__9Rw,0.001224,0.001406,0.346574,0.250000,0.000267,0.116090,2016-03-10 20:24:58,156,0.0023,1.0000,0.0023,435,1,0,0,1,435
This is what drone will do in the future!,https://www.youtube.com/watch?v=A6fpCYJxGbc,0.036727,0.001755,0.012953,0.498952,0.911984,794.618752,2025-09-25 10:26:28,87,0.0023,475.0000,0.0023,207807,475,0,1,476,98916132
Zephyr,https://www.youtube.com/watch?v=VV6MB5XCTfw,0.004205,0.001326,0.092222,0.487527,0.005645,5.027141,2016-07-04 06:23:19,30,0.0021,39.0000,0.0022,18257,39,0,1,40,730280
"C295W landing at Quintero base, Chile",https://www.youtube.com/watch?v=eaLs_d7hPpo,0.004457,0.001292,0.088992,0.488145,0.005713,5.166716,2015-11-27 18:19:28,27,0.0021,41.0000,0.0022,19898,41,0,2,43,855614
"C295W Take Off from Cariquima, Chile",https://www.youtube.com/watch?v=V-HvvyO-mB0,0.003303,0.001234,0.119007,0.482143,0.003635,3.483325,2015-11-27 17:55:44,45,0.0020,27.0000,0.0020,13415,27,0,0,27,362205
Mapping a Changing World with Geospatial Imagery & AI,https://www.youtube.com/watch?v=282kzziOmkA,0.001056,0.001264,0.346574,0.250000,0.001038,0.536768,2023-10-24 18:44:56,3103,0.0019,1.0000,0.0019,517,1,0,0,1,517
Airbus Secure Communications : Leading The Future Of Connectivity,https://www.youtube.com/watch?v=M4VLZ0GLHRs,0.010161,0.001108,0.048333,0.494755,0.016758,17.794256,2018-02-12 14:40:09,125,0.0017,93.0000,0.0019,54154,93,0,8,101,5469554
"Jon Ager, Royal Air Force Senior Responsible, welcomes A400M Atlas",https://www.youtube.com/watch?v=2iNvpqZuyNU,0.001475,0.001117,0.277987,0.428571,0.000831,0.781726,2014-12-01 11:34:03,92,0.0018,6.0000,0.0018,3293,6,0,0,6,19758
Airbus Defence and Space @ILA 2016,https://www.youtube.com/watch?v=XA8iZtNvTyk,0.003835,0.000881,0.125311,0.480824,0.003821,4.988086,2016-06-02 10:09:50,61,0.0014,25.0000,0.0015,18274,25,0,2,27,493398
C295 ASW,https://www.youtube.com/watch?v=BxXCVzJI1Pc,0.014606,0.000888,0.041260,0.495683,0.015883,21.476140,2016-02-09 09:53:04,30,0.0014,114.0000,0.0015,81127,114,0,5,119,9654113
Highlights 2015 - Airbus Defence and Space,https://www.youtube.com/watch?v=mllnI_BvmJo,0.010348,0.000891,0.053740,0.493902,0.010782,14.786833,2016-01-15 07:30:57,220,0.0014,81.0000,0.0014,56229,81,0,0,81,4554549
"C295W flight test in Viña del Mar, Chile",https://www.youtube.com/watch?v=gOdmn_XPG_c,0.002711,0.000827,0.173287,0.468833,0.002336,3.109649,2015-11-26 17:59:59,49,0.0013,15.0000,0.0014,11979,15,0,2,17,203643
Orion ESM Solar Array Deployment Test,https://www.youtube.com/watch?v=i_UieK_13_w,0.011716,0.000767,0.054775,0.493765,0.010912,17.254319,2016-02-29 17:58:00,65,0.0012,79.0000,0.0012,64828,79,0,2,81,5251068
Airbus Defence and Space to build Biomass – the European Space Agency’s forest mission,https://www.youtube.com/watch?v=hMrHgIcQE70,0.001602,0.000743,0.259930,0.437500,0.001101,1.616879,2016-07-04 06:22:42,30,0.0012,7.0000,0.0012,5872,7,0,0,7,41104
How defence technologies make your life easier,https://www.youtube.com/watch?v=hQ7aKuPc4mg,0.071867,0.001735,0.012953,0.498958,2.525648,4354.352688,2026-03-10 08:00:47,90,0.0011,475.0000,0.0012,416359,475,0,7,482,200685038
Singapore Airshow 2016: Airbus Defence and Space Highlights,https://www.youtube.com/watch?v=1nDrTpM1ph4,0.005191,0.000653,0.116114,0.482777,0.003980,7.238340,2016-02-18 09:49:12,72,0.0010,28.0000,0.0011,27278,28,0,1,29,791062
